Αθήνα,Αθήνα,37.97945,23.71622,GR,664046
Aτλάντα,Ατλαντα,33.749,-84.38798,US,420003
Θεσσαλονίκη,Θεσσαλονικη,40.64361,22.93086,GR,354290
Πάτρα,Πατρα,38.24444,21.73444,GR,168034
Πειραιάς,Πειραιας,37.94745,23.63708,GR,163688
Ρώμη,Ρώμη,41.89193,12.51133,IT,2318895
Δουβλίνο,Δουβλινο,53.33306,-6.24889,IE,1024027
