Ασία,38.5208512,97.5929063
Ευρώπη,49.3613555,13.7208743
Αφρική,10.3212783,18.2651193
Αμερική,19.591788,-99.7274687
Βόρεια Αμερική,41.671076,-100.3715537
Νότια Αμερική,-14.4793678,-57.8555657
Ωκεανία,-25.7568442,135.7533003
Ανταρκτική,-79.801275,79.1557163
