Asia,38.5208512,97.5929063
Europe,49.3613555,13.7208743
Africa,10.3212783,18.2651193
America,19.591788,-99.7274687
North America,41.671076,-100.3715537
South America,-14.4793678,-57.8555657
Oceania,-25.7568442,135.7533003
Antarctica,-79.801275,79.1557163
